Date,NYA,N225,IXIC,GSPTSE,HSI,GDAXI,SSMI,KS11,TWII,SS,SZ,N100,NSEI,JO
2012-11-20,8086.410156,9142.639648,2916.679932,12046.29981,21228.2793,7172.990234,6618.990234,1890.180054,7145.77002,2008.922974,8052.790039,654.340027,5571.549805,37306.60156
2012-11-21,8112.180176,9222.519531,2926.550049,12100.09961,21524.35938,7184.709961,6643.700195,1884.040039,7088.490234,2030.31897,8150.839844,655.719971,5614.799805,37498.01953
2012-11-26,8197.570313,9388.94043,2976.780029,12185.09961,21861.81055,7292.029785,6681.879883,1908.51001,7407.370117,2017.463989,8016.069824,661.099976,5635.899902,37766.23828
2012-11-27,8150.77002,9423.299805,2967.790039,12111.59961,21844.0293,7332.330078,6711.709961,1925.199951,7430.200195,1991.165039,7936.740234,661.869995,5727.450195,37805.80078
2012-11-29,8256.070313,9400.879883,3012.030029,12202.90039,21922.89063,7400.959961,6828.52002,1934.849976,7503.549805,1963.488037,7808.959961,671.400024,5825.0,37909.30859
2012-11-30,8260.429688,9446.009766,3010.23999,12239.40039,22030.39063,7405.5,6820.600098,1932.900024,7580.169922,1980.116943,7903.25,670.289978,5879.850098,38104.60938
2012-12-03,8223.540039,9458.179688,3002.199951,12169.7002,21767.84961,7435.209961,6838.700195,1940.02002,7599.910156,1959.766968,7710.879883,672.0,5870.950195,38049.73828
2012-12-04,8223.870117,9432.459961,2996.689941,12137.2002,21799.9707,7435.120117,6853.149902,1935.180054,7600.97998,1975.142944,7801.75,673.150024,5889.25,37991.30859
2012-12-05,8264.799805,9468.839844,2973.699951,12157.29981,22270.91016,7454.549805,6852.040039,1947.040039,7649.049805,2031.906982,8091.680176,674.590027,5900.5,38189.82031
2012-12-06,8280.929688,9545.160156,2989.27002,12151.09961,22249.81055,7534.540039,6912.02002,1949.619995,7623.259766,2029.237061,8071.490234,676.869995,5930.899902,38287.53906
2012-12-07,8314.299805,9527.389648,2978.040039,12159.59961,22191.16992,7517.799805,6925.25,1957.449951,7642.259766,2061.785889,8189.680176,678.690002,5907.399902,38195.89063
2012-12-10,8322.679688,9533.75,2986.959961,12230.5,22276.7207,7530.919922,6943.899902,1957.420044,7609.5,2083.77002,8265.790039,679.75,5908.899902,38357.07031
2012-12-11,8366.469727,9525.320313,3022.300049,12282.40039,22323.93945,7589.75,6973.689941,1964.619995,7613.689941,2074.704102,8220.540039,684.530029,5898.799805,38535.96875
2012-12-12,8380.879883,9581.459961,3013.810059,12353.09961,22503.34961,7614.790039,6959.390137,1975.439941,7690.189941,2082.726074,8246.05957,683.679993,5888.0,38763.64063
2012-12-13,8338.320313,9742.730469,2992.159912,12289.2002,22445.58008,7581.97998,6919.540039,2002.77002,7757.089844,2061.476074,8171.350098,682.72998,5851.5,38676.69922
2012-12-14,8333.75,9737.55957,2971.330078,12296.7002,22605.98047,7596.470215,6902.509766,1995.040039,7698.77002,2150.625,8530.900391,682.859985,5879.600098,38674.48047
2012-12-17,8407.009766,9828.879883,3010.600098,12281.40039,22513.60938,7604.939941,6897.100098,1983.069946,7631.279785,2160.342041,8600.330078,681.049988,5857.899902,38674.48047
2012-12-18,8499.349609,9923.009766,3054.530029,12334.29981,22494.73047,7653.580078,6912.089844,1993.089966,7643.740234,2162.464111,8592.629883,683.130005,5896.799805,38879.69922
2012-12-20,8516.429688,10039.33008,3050.389893,12388.7002,22659.7793,7672.100098,6912.790039,1999.5,7595.459961,2168.353027,8693.230469,687.0,5916.399902,39220.96094
2012-12-21,8443.150391,9940.05957,3021.01001,12385.7002,22506.28906,7636.22998,6889.540039,1980.420044,7519.930176,2153.310059,8658.349609,684.340027,5847.700195,39124.57813
2012-12-27,8399.830078,10322.98047,2985.909912,12373.79981,22619.7793,7655.879883,6862.549805,1987.349976,7648.410156,2205.896973,8939.849609,685.51001,5870.100098,39427.12891
2012-12-28,8316.160156,10395.17969,2960.310059,12316.09961,22666.58984,7612.390137,6822.439941,1997.050049,7699.5,2233.251953,9026.990234,677.960022,5908.350098,39385.03906
2013-01-04,8667.679688,10688.11035,3101.659912,12540.79981,23331.08984,7776.370117,7058.919922,2011.939941,7805.990234,2276.991943,9096.070313,696.880005,6016.149902,40274.78906
2013-01-07,8636.910156,10599.00977,3098.810059,12499.59961,23329.75,7732.660156,7049.299805,2011.25,7755.089844,2285.364014,9108.469727,693.0,5988.399902,40162.55859
2013-01-08,8604.379883,10508.05957,3091.810059,12504.79981,23111.18945,7695.830078,7074.52002,1997.939941,7721.660156,2276.070068,9110.450195,691.48999,6001.700195,40155.62109
2013-01-09,8636.099609,10578.57031,3105.810059,12522.2002,23218.4707,7720.470215,7151.600098,1991.810059,7738.640137,2275.340088,9154.870117,693.340027,5971.5,40330.44141
2013-01-10,8713.75,10652.63965,3121.76001,12599.7002,23354.31055,7708.470215,7143.72998,2006.800049,7811.640137,2283.656982,9170.05957,691.440002,5968.649902,40299.58984
2013-01-11,8712.400391,10801.57031,3125.629883,12602.2002,23264.07031,7715.529785,7188.220215,1996.670044,7819.149902,2242.99707,9017.730469,691.869995,5951.299805,40281.14063
2013-01-15,8733.099609,10879.08008,3110.780029,12642.0,23381.50977,7675.910156,7272.310059,1983.73999,7765.02002,2325.681885,9381.69043,691.859985,6056.600098,39913.07813
2013-01-16,8710.55957,10600.44043,3117.540039,12608.79981,23356.99023,7691.129883,7304.850098,1977.449951,7700.430176,2309.499023,9355.480469,694.080017,6001.850098,39879.76172
2013-01-17,8766.540039,10609.63965,3136.0,12674.7002,23339.75977,7735.459961,7429.890137,1974.27002,7616.640137,2284.908936,9309.230469,700.23999,6039.200195,39964.55859
2013-01-18,8792.629883,10913.29981,3134.709961,12725.7002,23601.7793,7702.22998,7368.799805,1987.849976,7732.870117,2317.070068,9432.299805,701.22998,6064.399902,40166.53125
2013-01-22,8832.75,10709.92969,3143.179932,12824.59961,23658.99023,7696.209961,7291.850098,1996.52002,7759.100098,2315.138916,9536.360352,702.440002,6048.5,39912.44922
2013-01-23,8828.660156,10486.99023,3153.669922,12794.09961,23635.09961,7707.540039,7391.950195,1980.410034,7744.180176,2320.910889,9548.30957,700.330017,6054.299805,40185.19141
2013-01-24,8856.589844,10620.87012,3130.379883,12823.59961,23598.90039,7748.129883,7457.740234,1964.47998,7695.990234,2302.5979,9444.080078,703.830017,6019.350098,40604.58984
2013-01-25,8904.530273,10926.65039,3149.709961,12816.59961,23580.42969,7857.970215,7458.660156,1946.689941,7672.580078,2291.303955,9357.129883,708.320007,6074.649902,40538.96094
2013-01-28,8880.009766,10824.30957,3154.300049,12815.90039,23671.88086,7833.0,7483.950195,1939.709961,7714.669922,2346.504883,9618.919922,709.659973,6074.799805,40618.32031
2013-01-29,8935.639648,10866.71973,3153.659912,12830.59961,23655.16992,7848.569824,7458.029785,1955.959961,7802.0,2358.977051,9704.660156,711.450012,6049.899902,40652.96094
2013-01-30,8904.30957,11113.9502,3142.310059,12794.40039,23822.06055,7811.310059,7387.899902,1964.430054,7832.97998,2382.475098,9783.839844,708.52002,6055.75,40461.17969
2013-01-31,8894.709961,11138.66016,3142.129883,12685.2002,23729.5293,7776.049805,7390.859863,1961.939941,7850.02002,2385.422119,9667.669922,698.73999,6034.75,40482.92188
2013-02-01,8965.120117,11191.33984,3179.100098,12768.79981,23721.83984,7833.390137,7420.350098,1957.790039,7855.970215,2419.02002,9820.290039,706.880005,5998.899902,40601.08984
2013-02-04,8852.790039,11260.34961,3131.169922,12717.59961,23685.00977,7638.22998,7362.720215,1953.209961,7923.160156,2428.154053,9760.830078,690.190002,5987.25,40571.82031
2013-02-05,8920.129883,11046.91992,3171.580078,12745.7002,23148.5293,7664.660156,7404.629883,1938.180054,7886.939941,2433.129883,9945.980469,693.539978,5956.899902,40663.33984
2013-02-06,8934.240234,11463.75,3168.47998,12761.59961,23256.92969,7581.180176,7433.470215,1936.189941,7906.649902,2434.477051,9922.719727,686.159973,5959.200195,40559.67188
2013-02-19,9004.389648,11372.33984,3213.590088,12810.2002,23143.91016,7752.450195,7579.5,1985.829956,7960.879883,2382.914063,9550.929688,704.299988,5939.700195,40732.51953
2013-02-20,8883.629883,11468.28027,3164.409912,12714.09961,23307.41016,7728.899902,7626.009766,2024.640015,8029.100098,2397.177979,9645.870117,701.299988,5943.049805,40428.28125
2013-02-21,8810.290039,11309.12988,3131.48999,12640.0,22906.66992,7583.569824,7505.709961,2015.219971,7957.459961,2325.950928,9396.110352,687.440002,5852.25,39670.08984
2013-02-22,8894.629883,11385.94043,3161.820068,12701.59961,22782.43945,7661.910156,7554.379883,2018.890015,7947.720215,2314.164063,9364.540039,699.869995,5850.299805,39657.82031
2013-02-25,8719.400391,11662.51953,3116.25,12650.90039,22820.08008,7773.189941,7594.350098,2009.52002,7947.680176,2325.819092,9342.370117,701.75,5854.75,39787.96094
2013-02-26,8766.169922,11398.80957,3129.649902,12660.40039,22519.68945,7597.109863,7449.97998,2000.01001,7880.899902,2293.341064,9208.030273,687.349976,5761.350098,39568.28125
2013-02-27,8875.330078,11253.96973,3162.26001,12732.40039,22577.00977,7675.830078,7484.990234,2004.040039,7897.97998,2313.219971,9333.240234,696.880005,5796.899902,39275.37109
2013-03-04,8901.040039,11652.29004,3182.030029,12707.40039,22537.81055,7691.680176,7590.52002,2013.150024,7867.339844,2273.404053,9139.75,702.320007,5698.5,39844.23828
2013-03-05,8978.089844,11683.4502,3224.129883,12736.0,22560.5,7870.310059,7718.459961,2016.609985,7932.709961,2326.305908,9341.349609,714.599976,5784.25,40546.23828
2013-03-06,8996.969727,11932.26953,3222.370117,12832.0,22777.83984,7919.330078,7698.720215,2020.73999,7950.299805,2347.178955,9431.169922,713.349976,5818.600098,40437.25
2013-03-07,9013.429688,11968.08008,3232.090088,12826.5,22771.43945,7939.77002,7708.959961,2004.400024,7960.509766,2324.292969,9393.69043,715.900024,5863.299805,40719.67969
2013-03-08,9054.44043,12283.62012,3244.370117,12835.59961,23091.94922,7986.470215,7744.839844,2006.01001,8015.140137,2318.611084,9285.830078,723.789978,5945.700195,40732.80859
2013-03-11,9082.240234,12349.04981,3252.870117,12858.5,23090.82031,7984.290039,7758.649902,2003.349976,8038.720215,2310.593018,9277.160156,723.150024,5942.350098,40984.21875
2013-03-12,9059.959961,12314.80957,3242.320068,12878.59961,22890.59961,7966.120117,7802.930176,1993.339966,7994.709961,2286.60498,9163.639648,722.950012,5914.100098,40952.46094
2013-03-13,9057.019531,12239.66016,3245.120117,12744.09961,22556.65039,7970.910156,7780.879883,1999.72998,7995.509766,2263.968018,9073.219727,722.950012,5851.200195,40876.10156
2013-03-14,9127.959961,12381.19043,3258.929932,12799.90039,22619.17969,8058.370117,7842.850098,2002.130005,7951.759766,2270.2771,9087.25,729.340027,5908.950195,40908.57813
2013-03-15,9116.620117,12560.9502,3249.070068,12830.0,22533.10938,8042.850098,7864.390137,1986.5,7927.490234,2278.400879,9099.290039,724.200012,5872.600098,40757.94141
2013-03-18,9045.44043,12220.62988,3237.590088,12781.79981,22083.35938,8010.700195,7830.370117,1968.180054,7811.339844,2240.016113,8999.019531,722.98999,5835.25,40470.64844
2013-03-19,9017.660156,12468.23047,3229.100098,12773.90039,22041.85938,7947.790039,7789.600098,1978.560059,7838.470215,2257.434082,9034.040039,716.640015,5745.950195,40346.17188
2013-03-21,9009.660156,12635.69043,3222.600098,12747.90039,22225.88086,7932.509766,7762.299805,1950.819946,7811.839844,2324.241943,9326.290039,717.309998,5658.75,40318.78906
2013-03-22,9065.780273,12338.53027,3245.0,12757.40039,22115.30078,7911.350098,7744.330078,1948.709961,7796.220215,2328.278076,9343.410156,717.179993,5651.350098,40063.37891
2013-03-25,9022.959961,12546.45996,3235.300049,12680.7002,22251.15039,7870.899902,7758.220215,1977.670044,7856.120117,2326.715088,9313.129883,711.799988,5633.850098,40008.69922
2013-03-26,9083.700195,12471.62012,3252.47998,12706.40039,22311.08008,7879.669922,7800.049805,1983.699951,7856.359863,2297.668945,9226.639648,714.609985,5641.600098,40253.25
2013-03-28,9107.040039,12335.95996,3267.52002,12749.90039,22299.63086,7795.310059,7813.669922,1993.52002,7866.879883,2236.302002,8959.259766,713.080017,5682.549805,39860.83984
2013-04-02,9092.889648,12003.42969,3254.860107,12682.09961,22367.82031,7943.870117,7899.299805,1986.150024,7913.180176,2227.73999,8960.459961,725.299988,5748.100098,40041.32031
2013-04-03,8983.389648,12362.2002,3218.600098,12422.09961,22337.49023,7874.75,7875.100098,1983.219971,7942.350098,2225.294922,8964.469727,717.23999,5672.899902,39414.33984
2013-04-08,9051.570313,13192.58984,3222.25,12344.59961,21718.05078,7662.640137,7691.839844,1918.689941,7752.790039,2211.592041,8953.839844,701.02002,5542.950195,38582.94922
2013-04-09,9088.379883,13192.34961,3237.860107,12484.09961,21870.33984,7637.509766,7653.950195,1920.73999,7728.540039,2225.773926,8993.110352,700.640015,5495.100098,38540.80859
2013-04-10,9189.080078,13288.12988,3297.25,12534.90039,22034.56055,7810.629883,7771.370117,1935.579956,7752.799805,2226.125977,8962.299805,715.200012,5558.700195,39070.57031
2013-04-11,9234.019531,13549.16016,3300.159912,12481.40039,22101.26953,7871.629883,7815.279785,1949.800049,7857.97998,2219.552979,8920.709961,719.97998,5594.0,39109.98047
2013-04-12,9188.25,13485.13965,3294.949951,12337.59961,22089.05078,7744.77002,7760.600098,1924.22998,7821.629883,2206.780029,8835.150391,712.669983,5528.549805,38630.53906
2013-04-15,8953.94043,13275.66016,3216.48999,12004.90039,21772.66992,7712.629883,7754.72998,1920.449951,7763.529785,2181.940918,8733.44043,708.549988,5568.399902,38003.69922
2013-04-16,9086.419922,13221.44043,3264.629883,12119.90039,21672.0293,7682.580078,7717.600098,1922.209961,7801.049805,2194.844971,8852.419922,703.349976,5688.950195,38429.66016
2013-04-17,8948.349609,13382.88965,3204.669922,11947.29981,21569.66992,7503.029785,7533.810059,1923.839966,7809.069824,2193.795898,8894.370117,690.77002,5688.700195,37801.67188
2013-04-18,8921.179688,13220.07031,3166.360107,11996.29981,21512.51953,7473.72998,7578.970215,1900.060059,7791.350098,2197.602051,8888.019531,690.409973,5783.100098,37852.62109
2013-04-22,9019.900391,13568.37012,3233.550049,12090.7002,22044.36914,7478.109863,7609.100098,1926.310059,7970.379883,2242.168945,9057.620117,698.609985,5834.399902,38169.12891
2013-04-23,9113.799805,13529.65039,3269.330078,12090.90039,21806.60938,7658.209961,7802.47998,1918.630005,7942.77002,2184.538086,8793.129883,719.340027,5836.899902,38742.42969
2013-04-25,9188.860352,13926.08008,3289.98999,12329.5,22401.24023,7832.859863,7901.240234,1951.599976,8021.75,2199.306885,8772.580078,727.789978,5916.299805,39128.87109
2013-04-26,9169.900391,13884.12988,3279.26001,12220.2002,22547.71094,7814.759766,7856.319824,1944.560059,8022.060059,2177.912109,8691.389648,719.780029,5871.450195,39082.42188
2013-05-02,9246.719727,13694.04004,3340.620117,12379.59961,22668.30078,7961.709961,7902.209961,1957.209961,8128.509766,2174.123047,8718.200195,729.340027,5999.350098,39082.85156
2013-05-07,9409.009766,14180.24023,3396.629883,12464.09961,23047.08984,8181.779785,7977.540039,1954.349976,8163.060059,2235.574951,9022.900391,738.039978,6043.549805,39821.48047
2013-05-08,9463.320313,14285.69043,3413.27002,12585.0,23244.34961,8249.709961,8093.02002,1956.449951,8267.089844,2246.300049,9074.839844,743.380005,6069.299805,40456.62109
2013-05-10,9442.759766,14607.54004,3436.580078,12589.09961,23321.2207,8278.589844,8177.850098,1944.75,8280.259766,2246.831055,9071.160156,745.219971,6094.75,40232.05078
2013-05-13,9437.169922,14782.20996,3438.790039,12529.5,22989.81055,8279.290039,8147.680176,1948.699951,8248.320313,2241.919922,9014.280273,744.409973,5980.450195,40407.26953
2013-05-14,9515.860352,14758.41992,3462.610107,12577.0,22930.2793,8339.110352,8187.75,1968.829956,8251.820313,2217.01001,8809.080078,748.72998,5995.399902,40711.32031
2013-05-15,9551.410156,15096.03027,3471.620117,12473.7002,23044.24023,8362.419922,8313.080078,1971.26001,8318.589844,2224.797119,8869.849609,752.059998,6146.75,41014.98047
2013-05-16,9489.30957,15037.24023,3465.23999,12507.59961,23082.67969,8369.870117,8256.150391,1986.810059,8390.049805,2251.804932,9061.330078,751.070007,6169.899902,41427.76172
2013-05-21,9598.269531,15381.01953,3502.120117,12742.40039,23366.36914,8472.200195,8318.419922,1981.089966,8383.049805,2305.114014,9403.540039,758.690002,6114.100098,41815.35938
2013-05-22,9508.040039,15627.25977,3463.300049,12752.5,23261.08008,8530.889648,8407.610352,1993.829956,8398.839844,2302.403076,9405.05957,760.75,6094.5,41836.01953
2013-05-23,9466.290039,14483.98047,3459.419922,12658.09961,22669.67969,8351.980469,8168.52002,1969.189941,8237.830078,2275.666992,9265.679688,746.73999,5967.049805,40855.89063
2013-05-24,9442.230469,14612.4502,3459.139893,12667.2002,22618.66992,8305.320313,8168.779785,1973.449951,8209.780273,2288.531982,9304.860352,745.26001,5983.549805,40998.57813
2013-05-28,9494.160156,14311.98047,3488.889893,12750.5,22924.25,8480.870117,8221.219727,1986.219971,8263.049805,2321.318115,9441.69043,760.179993,6111.25,41971.17188
2013-05-29,9422.490234,14326.45996,3467.52002,12732.59961,22554.92969,8336.580078,8028.640137,2001.199951,8337.900391,2324.01709,9404.400391,746.580017,6104.299805,41233.07031
2013-05-30,9460.049805,13589.03027,3491.300049,12746.5,22484.31055,8400.200195,8021.569824,2000.099976,8243.290039,2317.749023,9379.19043,749.48999,6124.049805,41941.87891
2013-05-31,9302.269531,13774.54004,3455.909912,12650.40039,22392.16016,8348.839844,7947.009766,2001.050049,8254.799805,2300.594971,9257.950195,740.840027,5985.950195,42016.44922
2013-06-03,9357.080078,13261.82031,3465.370117,12609.79981,22282.18945,8285.799805,7780.97998,1989.569946,8201.019531,2299.251953,9251.240234,735.070007,5939.299805,40957.60938
2013-06-04,9320.080078,13533.75977,3445.26001,12594.0,22285.51953,8295.959961,7875.680176,1989.51001,8191.220215,2272.416992,9124.269531,735.98999,5919.450195,40897.67969
2013-06-05,9178.410156,13014.87012,3401.47998,12443.7002,22069.24023,8196.179688,7747.839844,1959.189941,8181.910156,2270.929932,9143.44043,722.969971,5923.850098,40793.80859
2013-06-07,9355.410156,12877.53027,3469.219971,12373.29981,21575.25977,8254.679688,7784.839844,1923.849976,8095.200195,2210.897949,8763.610352,727.059998,5881.0,40813.32813
2013-06-13,9331.370117,12445.37988,3445.360107,12277.09961,20887.03906,8095.390137,7627.529785,1882.72998,7951.660156,2148.35498,8432.419922,714.330017,5699.100098,39811.78125
2013-06-14,9263.69043,12686.51953,3423.560059,12187.40039,20969.14063,8127.959961,7635.959961,1889.23999,7937.740234,2162.041016,8479.459961,716.01001,5808.399902,40323.62109
2013-06-17,9337.889648,13033.12012,3452.129883,12288.90039,21225.90039,8215.730469,7729.709961,1883.099976,7992.890137,2156.215088,8404.5,724.719971,5850.049805,40323.62109
2013-06-18,9399.629883,13007.28027,3482.179932,12367.5,21225.88086,8229.509766,7699.740234,1900.619995,8011.02002,2159.291016,8470.870117,724.419983,5813.600098,41003.25
2013-06-19,9255.700195,13245.21973,3443.199951,12268.29981,20986.89063,8197.080078,7731.819824,1888.310059,8007.390137,2143.454102,8421.240234,721.72998,5822.25,40784.30859
